ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
15.96881,8.763391,3.215608,7.224656,1.977623,2.344808,0.2791711,-39.42707,19.30172,LEFT_ACCELERATE
14.55031,8.290004,3.984085,7.180327,2.080528,3.770955,0.2791621,-38.99353,19.40179,ACCELERATE
13.0793,7.714204,6.761593,7.026304,2.363312,5.223556,0.2791626,-38.56905,19.50339,LEFT_ACCELERATE
12.11588,7.232553,-1,6.750492,2.737378,6.607459,0.2791608,-38.13079,19.6009,LEFT_ACCELERATE
11.78887,6.877472,-1,6.397398,3.091825,7.993914,0.2791796,-37.54105,19.70226,LEFT_ACCELERATE
11.89778,6.686503,-1,6.100281,3.333517,9.265601,0.2791888,-36.77205,19.80231,LEFT_ACCELERATE
11.92269,6.503802,-1,5.867112,3.54312,10.44388,0.2791921,-35.84654,19.90313,LEFT_ACCELERATE
12.76479,6.548228,-1,5.683706,3.626261,11.45531,0.2792093,-34.77791,20.00227,LEFT_ACCELERATE
14.67912,6.891317,6.838357,5.646182,3.568541,12.2662,0.2792188,-33.51857,20.10333,LEFT_ACCELERATE
18.0539,7.410491,5.490394,5.781433,3.415774,12.82372,0.2792096,-32.16763,20.20199,LEFT_ACCELERATE
-1,7.892837,4.763046,6.017274,3.193367,13.20272,0.2791893,-30.72804,20.30224,LEFT_ACCELERATE
-1,8.064575,4.520006,6.21664,2.982992,13.49312,0.2791744,-29.24532,20.40373,LEFT_ACCELERATE
-1,7.837512,4.814794,6.304966,2.903132,13.78559,0.2791652,-27.80173,20.50265,ACCELERATE
-1,7.500844,5.410665,6.275278,2.981295,14.11114,0.2791626,-26.3673,20.60141,ACCELERATE
-1,7.097531,6.112716,6.135068,3.206878,14.45835,0.2791616,-24.93442,20.70041,RIGHT_ACCELERATE
-1,6.560467,7.192738,5.905116,3.583959,14.84924,0.279163,-23.50038,20.80022,RIGHT_ACCELERATE
18.7294,6.073483,8.105789,5.54156,4.026389,15.27128,0.2791605,-22.05755,20.90115,ACCELERATE
